AIMGM
-1,-1,1,1,0.5,5e-09,1e-08,4,0.01,15000,1,0.121239,5.730608e-04
-1,-1,1,1,0.5,5e-09,1e-08,8,0.01,15000,3,0.302105,1.143205e-04
-1,-1,1,1,0.5,5e-09,1e-08,16,0.01,15000,3,1.15878,2.390105e-05
-1,-1,1,1,0.5,5e-09,1e-08,32,0.01,15000,4,5.92179,5.379325e-06
-1,-1,1,1,0.5,5e-09,1e-08,64,0.01,15000,4,25.4955,1.273634e-06
-1,-1,1,1,0.5,5e-09,1e-08,128,0.01,15000,4,111.115,3.143577e-07
BFSMGM
-1,-1,1,1,0.5,5e-09,1e-08,4,0.01,15000,1,1.01836,5.730608e-04
-1,-1,1,1,0.5,5e-09,1e-08,8,0.01,15000,3,5.15281,1.143206e-04
-1,-1,1,1,0.5,5e-09,1e-08,16,0.01,15000,3,32.9621,2.389568e-05
-1,-1,1,1,0.5,5e-09,1e-08,32,0.01,15000,4,153.372,5.379127e-06
-1,-1,1,1,0.5,5e-09,1e-08,64,0.01,15000,4,664.637,1.273362e-06
