AIMGM
-1,-1,1,1,0.5,5e-09,1e-08,4,0.01,15000,1,0.210169,5.730608e-04
-1,-1,1,1,0.5,5e-09,1e-08,8,0.01,15000,3,0.514704,1.143205e-04
-1,-1,1,1,0.5,5e-09,1e-08,16,0.01,15000,3,1.84768,2.390105e-05
-1,-1,1,1,0.5,5e-09,1e-08,32,0.01,15000,4,9.56226,5.379325e-06
-1,-1,1,1,0.5,5e-09,1e-08,64,0.01,15000,4,40.0292,1.273634e-06
-1,-1,1,1,0.5,5e-09,1e-08,128,0.01,15000,4,173.759,3.143577e-07
BFSMGM
-1,-1,1,1,0.5,5e-09,1e-08,4,0.01,15000,1,1.24806,5.730608e-04
-1,-1,1,1,0.5,5e-09,1e-08,8,0.01,15000,3,7.74932,1.143206e-04
-1,-1,1,1,0.5,5e-09,1e-08,16,0.01,15000,3,37.2955,2.389568e-05
-1,-1,1,1,0.5,5e-09,1e-08,32,0.01,15000,4,162.171,5.379127e-06
-1,-1,1,1,0.5,5e-09,1e-08,64,0.01,15000,4,665.243,1.273362e-06
-1,-1,1,1,0.5,5e-09,1e-08,128,0.01,15000,4,2972.59,3.137547e-07
