AIMGM
-1,-1,1,1,0.5,5e-09,1e-08,512,0.166667,32,4,3.54146,2.610673e-05
-1,-1,1,1,0.5,5e-09,1e-08,512,0.166667,64,4,6.91578,7.866655e-06
-1,-1,1,1,0.5,5e-09,1e-08,512,0.166667,128,4,13.8113,2.330780e-06
-1,-1,1,1,0.5,5e-09,1e-08,512,0.166667,256,4,27.4111,6.742227e-07
-1,-1,1,1,0.5,5e-09,1e-08,512,0.5,50,4,5.44384,1.596971e-04
-1,-1,1,1,0.5,5e-09,1e-08,512,0.5,100,4,10.7882,5.754918e-05
-1,-1,1,1,0.5,5e-09,1e-08,512,0.5,200,4,21.5506,2.060060e-05
-1,-1,1,1,0.5,5e-09,1e-08,512,0.5,400,4,43.1366,7.336932e-06
-1,-1,1,1,0.5,5e-09,1e-08,512,0.99,50,4,5.44358,3.258143e-03
-1,-1,1,1,0.5,5e-09,1e-08,512,0.99,100,4,10.8659,1.623977e-03
-1,-1,1,1,0.5,5e-09,1e-08,512,0.99,200,4,21.4879,8.079127e-04
-1,-1,1,1,0.5,5e-09,1e-08,512,0.99,400,4,42.8199,4.015436e-04
BFSMGM
-1,-1,1,1,0.5,5e-09,1e-08,512,0.166667,32,4,6.30955,2.610490e-05
-1,-1,1,1,0.5,5e-09,1e-08,512,0.166667,64,4,13.092,7.873482e-06
-1,-1,1,1,0.5,5e-09,1e-08,512,0.166667,128,4,28.1124,2.333780e-06
-1,-1,1,1,0.5,5e-09,1e-08,512,0.166667,256,4,64.0523,6.746043e-07
-1,-1,1,1,0.5,5e-09,1e-08,512,0.5,50,4,10.1547,1.597001e-04
-1,-1,1,1,0.5,5e-09,1e-08,512,0.5,100,4,21.7084,5.754671e-05
-1,-1,1,1,0.5,5e-09,1e-08,512,0.5,200,4,47.5003,2.060092e-05
-1,-1,1,1,0.5,5e-09,1e-08,512,0.5,400,4,114.237,7.327798e-06
-1,-1,1,1,0.5,5e-09,1e-08,512,0.99,50,4,10.1309,3.257906e-03
-1,-1,1,1,0.5,5e-09,1e-08,512,0.99,100,4,21.3396,1.623077e-03
-1,-1,1,1,0.5,5e-09,1e-08,512,0.99,200,4,47.2662,8.055312e-04
-1,-1,1,1,0.5,5e-09,1e-08,512,0.99,400,4,114.31,3.961005e-04
