AIMGM
-1,-1,1,1,0.5,5e-09,1e-08,512,0.166667,32,4,5.71002,2.611000e-05
-1,-1,1,1,0.5,5e-09,1e-08,512,0.5,50,4,8.78771,1.597000e-04
-1,-1,1,1,0.5,5e-09,1e-08,512,0.99,50,4,8.76765,3.258100e-03
BFSMGM
-1,-1,1,1,0.5,5e-09,1e-08,512,0.166667,32,4,9.471,2.611000e-05
-1,-1,1,1,0.5,5e-09,1e-08,512,0.5,50,4,14.9836,1.597000e-04
-1,-1,1,1,0.5,5e-09,1e-08,512,0.99,50,4,14.9684,3.258200e-03
