AIMGM
-1,-1,1,1,0.5,5e-09,1e-08,512,0.166667,64,4,11.2265,7.866655e-06
-1,-1,1,1,0.5,5e-09,1e-08,512,0.166667,128,4,22.1947,2.330780e-06
-1,-1,1,1,0.5,5e-09,1e-08,512,0.166667,256,4,43.827,6.742227e-07
-1,-1,1,1,0.5,5e-09,1e-08,512,0.5,100,4,17.2168,5.754918e-05
-1,-1,1,1,0.5,5e-09,1e-08,512,0.5,200,4,34.2534,2.060060e-05
-1,-1,1,1,0.5,5e-09,1e-08,512,0.5,400,4,69.0832,7.336932e-06
-1,-1,1,1,0.5,5e-09,1e-08,512,0.99,100,4,17.2502,1.623977e-03
-1,-1,1,1,0.5,5e-09,1e-08,512,0.99,200,4,34.3388,8.079127e-04
-1,-1,1,1,0.5,5e-09,1e-08,512,0.99,400,4,68.885,4.015436e-04
BFSMGM
-1,-1,1,1,0.5,5e-09,1e-08,512,0.166667,64,4,19.4279,7.873482e-06
-1,-1,1,1,0.5,5e-09,1e-08,512,0.166667,128,4,40.4375,2.333780e-06
-1,-1,1,1,0.5,5e-09,1e-08,512,0.166667,256,4,88.2733,6.746043e-07
-1,-1,1,1,0.5,5e-09,1e-08,512,0.5,100,4,30.9812,5.754671e-05
-1,-1,1,1,0.5,5e-09,1e-08,512,0.5,200,4,66.4353,2.060092e-05
-1,-1,1,1,0.5,5e-09,1e-08,512,0.5,400,4,150.714,7.327798e-06
-1,-1,1,1,0.5,5e-09,1e-08,512,0.99,100,4,30.9548,1.623077e-03
-1,-1,1,1,0.5,5e-09,1e-08,512,0.99,200,4,66.475,8.055312e-04
-1,-1,1,1,0.5,5e-09,1e-08,512,0.99,400,4,150.906,3.961005e-04
