AIMGM
-1,-1,1,1,0.5,5e-09,1e-08,4,0.01,15000,1,0.210169,5.730600e-04
-1,-1,1,1,0.5,5e-09,1e-08,8,0.01,15000,3,0.514704,1.143200e-04
BFSMGM
-1,-1,1,1,0.5,5e-09,1e-08,4,0.01,15000,1,1.24806,5.730600e-04
-1,-1,1,1,0.5,5e-09,1e-08,8,0.01,15000,3,7.74932,1.143200e-04
